Neutral;2021-10-11 19:36:38.339233;1634002598.339241
Feliz;2021-10-11 19:36:39.224110;1634002599.224117
Neutral;2021-10-11 19:36:39.341428;1634002599.341434
Neutral;2021-10-11 19:36:39.685285;1634002599.685292
Neutral;2021-10-11 19:36:40.235749;1634002600.235756
Sorprendido;2021-10-11 19:36:40.331916;1634002600.3319218
Enojado;2021-10-11 19:36:40.443246;1634002600.443252
Feliz;2021-10-11 19:36:40.539432;1634002600.539438
Feliz;2021-10-11 19:36:41.027721;1634002601.0277271
Feliz;2021-10-11 19:36:41.160339;1634002601.160345
Feliz;2021-10-11 19:36:41.270436;1634002601.270442
Sorprendido;2021-10-11 19:36:41.406348;1634002601.4063559
Sorprendido;2021-10-11 19:36:41.612339;1634002601.612345
Enojado;2021-10-11 19:36:41.719654;1634002601.719661
Sorprendido;2021-10-11 19:36:41.853725;1634002601.853732
Sorprendido;2021-10-11 19:36:42.434714;1634002602.434721
Disgustado;2021-10-11 19:36:42.533253;1634002602.533259
Sorprendido;2021-10-11 19:36:42.647756;1634002602.647763
Sorprendido;2021-10-11 19:36:43.913438;1634002603.9134452
Sorprendido;2021-10-11 19:36:44.085903;1634002604.085909
Neutral;2021-10-11 19:36:44.429180;1634002604.429187
Feliz;2021-10-11 19:36:44.538806;1634002604.5388129
Enojado;2021-10-11 19:36:44.638038;1634002604.6380448
Feliz;2021-10-11 19:36:44.750943;1634002604.7509508
Enojado;2021-10-11 19:36:44.885678;1634002604.885685
Enojado;2021-10-11 19:36:45.016075;1634002605.0160809
Neutral;2021-10-11 19:36:45.145866;1634002605.1458719
Neutral;2021-10-11 19:36:45.259072;1634002605.2590778
Neutral;2021-10-11 19:36:45.365900;1634002605.365908
Neutral;2021-10-11 19:36:45.470568;1634002605.470575
Neutral;2021-10-11 19:36:45.592366;1634002605.592373
Neutral;2021-10-11 19:36:45.712665;1634002605.712671
Neutral;2021-10-11 19:36:45.836657;1634002605.836664
Enojado;2021-10-11 19:36:45.950721;1634002605.950727
Enojado;2021-10-11 19:36:46.046963;1634002606.0469692
Enojado;2021-10-11 19:36:46.157226;1634002606.157233
Neutral;2021-10-11 19:36:46.256695;1634002606.256701
Feliz;2021-10-11 19:36:46.373049;1634002606.373055
Feliz;2021-10-11 19:36:47.634106;1634002607.634112
Sorprendido;2021-10-11 19:36:47.814925;1634002607.8149672
Feliz;2021-10-11 19:36:48.775238;1634002608.775244
Feliz;2021-10-11 19:36:48.920345;1634002608.920351
Feliz;2021-10-11 19:36:49.053706;1634002609.053712
Enojado;2021-10-11 19:36:50.316712;1634002610.316718
Enojado;2021-10-11 19:36:50.492321;1634002610.492327
Feliz;2021-10-11 19:36:51.088702;1634002611.0887082
Sorprendido;2021-10-11 19:36:52.158244;1634002612.15825
Feliz;2021-10-11 19:36:52.278804;1634002612.278811
Sorprendido;2021-10-11 19:36:52.387170;1634002612.387177
Neutral;2021-10-11 19:36:52.484140;1634002612.4841459
Sorprendido;2021-10-11 19:36:52.656228;1634002612.656235
Neutral;2021-10-11 19:36:52.771494;1634002612.7715
Neutral;2021-10-11 19:36:52.905165;1634002612.905171
Neutral;2021-10-11 19:36:53.099838;1634002613.099844
Neutral;2021-10-11 19:36:53.225971;1634002613.2259772
Neutral;2021-10-11 19:36:53.339964;1634002613.339971
Sorprendido;2021-10-11 19:36:53.467003;1634002613.467008
Neutral;2021-10-11 19:36:53.586090;1634002613.586096
Neutral;2021-10-11 19:36:53.693771;1634002613.693778
Neutral;2021-10-11 19:36:53.792426;1634002613.792432
Sorprendido;2021-10-11 19:36:53.908005;1634002613.908012
Neutral;2021-10-11 19:36:54.037224;1634002614.03723
Neutral;2021-10-11 19:36:54.134328;1634002614.1343338
Sorprendido;2021-10-11 19:36:54.256514;1634002614.25652
Neutral;2021-10-11 19:36:54.380484;1634002614.380491
Neutral;2021-10-11 19:36:54.490355;1634002614.490361
Neutral;2021-10-11 19:36:54.626488;1634002614.626494
Sorprendido;2021-10-11 19:36:54.735431;1634002614.735438
Sorprendido;2021-10-11 19:36:54.857579;1634002614.857585
Sorprendido;2021-10-11 19:36:54.971711;1634002614.9717171
Neutral;2021-10-11 19:36:55.071510;1634002615.071517
Sorprendido;2021-10-11 19:36:55.188846;1634002615.188852
Enojado;2021-10-11 19:36:55.406654;1634002615.406661
Neutral;2021-10-11 19:36:55.520019;1634002615.5200262
Enojado;2021-10-11 19:36:55.656995;1634002615.657001
Enojado;2021-10-11 19:36:55.787899;1634002615.787905
Sorprendido;2021-10-11 19:36:55.905372;1634002615.905378
Sorprendido;2021-10-11 19:36:56.031915;1634002616.0319219
Sorprendido;2021-10-11 19:36:56.140017;1634002616.140023
Enojado;2021-10-11 19:36:56.283253;1634002616.283259
Neutral;2021-10-11 19:36:56.430876;1634002616.430882
Neutral;2021-10-11 19:36:56.621212;1634002616.621218
Enojado;2021-10-11 19:36:57.046552;1634002617.046558
Neutral;2021-10-11 19:36:57.165426;1634002617.165432
Feliz;2021-10-15 13:22:16.442154;1634325736.4421706
Temeroso;2021-10-15 13:22:16.628891;1634325736.628907
Feliz;2021-10-15 13:22:16.799054;1634325736.79907
Enojado;2021-10-15 13:22:16.924855;1634325736.9248714
Feliz;2021-10-15 13:22:17.036991;1634325737.037007
Enojado;2021-10-15 13:22:17.162035;1634325737.1620505
Temeroso;2021-10-15 13:22:17.282103;1634325737.2821195
Temeroso;2021-10-15 13:22:17.521655;1634325737.52167
Feliz;2021-10-15 13:22:17.655842;1634325737.6558573
Temeroso;2021-10-15 13:22:17.791247;1634325737.7912645
Feliz;2021-10-15 13:22:19.143865;1634325739.1438808
Feliz;2021-10-15 13:22:19.302043;1634325739.3020585
Feliz;2021-10-15 13:22:20.504846;1634325740.5048637
Feliz;2021-10-15 13:22:20.635675;1634325740.6356947
Feliz;2021-10-15 13:22:20.809948;1634325740.8099647
Neutral;2021-10-15 13:22:21.712284;1634325741.7123005
Feliz;2021-10-15 13:22:22.122812;1634325742.1228282
Feliz;2021-10-15 13:22:22.253242;1634325742.2532578
Sorprendido;2021-10-15 13:22:24.305975;1634325744.3059921
Temeroso;2021-10-15 13:22:24.442193;1634325744.4422092
Feliz;2021-10-15 13:22:24.609260;1634325744.6092753
Temeroso;2021-10-15 13:22:24.753647;1634325744.7536616
Temeroso;2021-10-15 13:22:24.874993;1634325744.8750105
Temeroso;2021-10-15 13:22:24.998950;1634325744.9989655
Temeroso;2021-10-15 13:22:25.138546;1634325745.1385634
Temeroso;2021-10-15 13:22:25.282150;1634325745.282166
Temeroso;2021-10-15 13:22:25.420387;1634325745.4204018
Feliz;2021-10-15 13:22:25.534296;1634325745.5343118
Feliz;2021-10-15 13:22:25.684451;1634325745.6844666
Feliz;2021-10-15 13:22:25.813899;1634325745.8139153
Feliz;2021-10-15 13:22:25.969752;1634325745.9697692
Feliz;2021-10-15 13:22:26.160782;1634325746.1607964
Feliz;2021-10-15 13:22:26.286406;1634325746.2864215
Feliz;2021-10-15 13:22:26.422335;1634325746.422352
Feliz;2021-10-15 13:22:26.770428;1634325746.7704434
Feliz;2021-10-15 13:22:26.905454;1634325746.9054718
Feliz;2021-10-15 13:22:27.046180;1634325747.0461962
Feliz;2021-10-15 13:22:27.170033;1634325747.1701126
Feliz;2021-10-15 13:22:27.333097;1634325747.333114
Feliz;2021-10-15 13:22:27.477756;1634325747.477772
Feliz;2021-10-15 13:22:27.706102;1634325747.7061195
Feliz;2021-10-15 13:22:27.865819;1634325747.8658347
Feliz;2021-10-15 13:22:27.986377;1634325747.986394
Feliz;2021-10-15 13:22:28.134410;1634325748.134427
Feliz;2021-10-15 13:22:28.265492;1634325748.2655084
Feliz;2021-10-15 13:22:28.405490;1634325748.405507
Feliz;2021-10-15 13:22:28.538263;1634325748.53828
Temeroso;2021-10-15 13:22:28.682551;1634325748.6825666
Temeroso;2021-10-15 13:22:28.806221;1634325748.8062367
Temeroso;2021-10-15 13:22:28.945354;1634325748.9453695
Temeroso;2021-10-15 13:22:29.094028;1634325749.0940454
Temeroso;2021-10-15 13:22:29.200967;1634325749.2009833
Temeroso;2021-10-15 13:22:29.334220;1634325749.3342364
Temeroso;2021-10-15 13:22:29.494484;1634325749.4944994
Temeroso;2021-10-15 13:22:29.622153;1634325749.6221685
Temeroso;2021-10-15 13:22:29.762517;1634325749.7625334
Temeroso;2021-10-15 13:22:29.882082;1634325749.882099
Temeroso;2021-10-15 13:22:30.046008;1634325750.046024
Triste;2021-10-15 13:22:30.181714;1634325750.1817296
Triste;2021-10-15 13:22:30.305731;1634325750.3057475
Triste;2021-10-15 13:22:30.421971;1634325750.4219868
Triste;2021-10-15 13:22:30.589992;1634325750.590008
Triste;2021-10-15 13:22:30.732308;1634325750.7323244
Temeroso;2021-10-15 13:22:30.850578;1634325750.850594
Triste;2021-10-15 13:22:30.982240;1634325750.982256
Triste;2021-10-15 13:22:31.122102;1634325751.1221194
Triste;2021-10-15 13:22:31.274102;1634325751.2741182
Triste;2021-10-15 13:22:31.386415;1634325751.3864315
Triste;2021-10-15 13:22:31.510510;1634325751.510526
Triste;2021-10-15 13:22:31.658039;1634325751.658055
Triste;2021-10-15 13:22:31.798341;1634325751.7983565
Triste;2021-10-15 13:22:31.954137;1634325751.954153
Triste;2021-10-15 13:22:32.066054;1634325752.0660706
Temeroso;2021-10-15 13:22:32.206508;1634325752.206546
Enojado;2021-10-15 13:22:32.342551;1634325752.3425677
Enojado;2021-10-15 13:22:32.485395;1634325752.485409
Enojado;2021-10-15 13:22:32.622476;1634325752.6224928
Enojado;2021-10-15 13:22:32.746475;1634325752.746492
Enojado;2021-10-15 13:22:32.894142;1634325752.8941576
Enojado;2021-10-15 13:22:33.026055;1634325753.026071
Enojado;2021-10-15 13:22:33.150458;1634325753.1504734
Enojado;2021-10-15 13:22:33.277953;1634325753.2779691
Enojado;2021-10-15 13:22:33.437149;1634325753.4371665
Temeroso;2021-10-15 13:22:33.582508;1634325753.5825257
Temeroso;2021-10-15 13:22:33.712127;1634325753.712143
Enojado;2021-10-15 13:22:33.834099;1634325753.8341157
Temeroso;2021-10-15 13:22:33.989681;1634325753.9896963
Temeroso;2021-10-15 13:22:34.108856;1634325754.1088712
Temeroso;2021-10-15 13:22:34.247206;1634325754.2472222
Temeroso;2021-10-15 13:22:34.365986;1634325754.366002
Temeroso;2021-10-15 13:22:34.518610;1634325754.518627
Temeroso;2021-10-15 13:22:34.647986;1634325754.6480026
Enojado;2021-10-15 13:22:34.777380;1634325754.7773962
Enojado;2021-10-15 13:22:34.906505;1634325754.9065223
Triste;2021-10-15 13:22:35.046054;1634325755.0460703
Feliz;2021-10-15 13:22:35.191386;1634325755.191402
Triste;2021-10-15 13:22:35.327306;1634325755.3273218
Sorprendido;2021-10-15 13:22:35.450308;1634325755.450324
Sorprendido;2021-10-15 13:22:35.612351;1634325755.6123648
Sorprendido;2021-10-15 13:22:35.986741;1634325755.9867575
Sorprendido;2021-10-15 13:22:36.149414;1634325756.1494274
Sorprendido;2021-10-15 13:22:36.282661;1634325756.282679
Sorprendido;2021-10-15 13:22:36.415575;1634325756.4155917
Sorprendido;2021-10-15 13:22:36.542554;1634325756.542569
Sorprendido;2021-10-15 13:22:36.689777;1634325756.6897929
Sorprendido;2021-10-15 13:22:36.824927;1634325756.824942
Enojado;2021-10-15 13:22:36.974660;1634325756.974677
Enojado;2021-10-15 13:22:37.092118;1634325757.092135
Enojado;2021-10-15 13:22:37.231697;1634325757.2317135
Sorprendido;2021-10-15 13:22:37.362370;1634325757.3623867
Enojado;2021-10-15 13:22:37.508182;1634325757.5081983
Temeroso;2021-10-15 13:22:37.654627;1634325757.6546433
Temeroso;2021-10-15 13:22:37.769725;1634325757.7697418
Temeroso;2021-10-15 13:22:37.918417;1634325757.9184325
Enojado;2021-10-15 13:22:38.038591;1634325758.0386062
Temeroso;2021-10-15 13:22:38.180681;1634325758.1806967
Feliz;2021-10-15 13:22:38.318334;1634325758.3183498
Feliz;2021-10-15 13:22:38.453913;1634325758.453928
Feliz;2021-10-15 13:22:38.582054;1634325758.5820704
Feliz;2021-10-15 13:22:38.722083;1634325758.7221003
Feliz;2021-10-15 13:22:38.863044;1634325758.86306
Feliz;2021-10-15 13:22:39.015244;1634325759.0152605
Feliz;2021-10-15 13:22:39.146371;1634325759.1463873
Feliz;2021-10-15 13:22:39.264050;1634325759.2640657
Feliz;2021-10-15 13:22:39.409998;1634325759.4100149
Feliz;2021-10-15 13:22:39.541179;1634325759.541194
Feliz;2021-10-15 13:22:39.665882;1634325759.665898
Feliz;2021-10-15 13:22:39.810070;1634325759.8100858
Triste;2021-10-15 13:22:39.954536;1634325759.9545512
Enojado;2021-10-15 13:22:40.091816;1634325760.0918324
Triste;2021-10-15 13:22:40.234464;1634325760.2344794
Enojado;2021-10-15 13:22:40.351886;1634325760.3519018
Enojado;2021-10-15 13:22:40.499973;1634325760.4999895
Enojado;2021-10-15 13:22:40.630126;1634325760.630143
Triste;2021-10-15 13:22:40.754091;1634325760.754106
Triste;2021-10-15 13:22:40.895245;1634325760.89526
Enojado;2021-10-15 13:22:41.050338;1634325761.0503542
Triste;2021-10-15 13:22:41.179700;1634325761.179716
Triste;2021-10-15 13:22:41.306511;1634325761.3065279
Triste;2021-10-15 13:22:41.441303;1634325761.4413197
Enojado;2021-10-15 13:22:41.592405;1634325761.5924213
Triste;2021-10-15 13:22:41.740646;1634325761.7406619
Enojado;2021-10-15 13:22:41.849436;1634325761.8494515
Triste;2021-10-15 13:22:41.985697;1634325761.9857142
Triste;2021-10-15 13:22:42.101993;1634325762.1020067
Enojado;2021-10-15 13:22:42.258083;1634325762.2580986
Triste;2021-10-15 13:22:42.384415;1634325762.3844316
Triste;2021-10-15 13:22:42.518111;1634325762.5181286
Triste;2021-10-15 13:22:42.650358;1634325762.6503744
Enojado;2021-10-15 13:22:42.806015;1634325762.8060308
Enojado;2021-10-15 13:22:42.933150;1634325762.9331663
Triste;2021-10-15 13:22:43.071817;1634325763.0718346
Enojado;2021-10-15 13:22:43.224862;1634325763.2248783
Triste;2021-10-15 13:22:43.370120;1634325763.370137
Triste;2021-10-15 13:22:43.482818;1634325763.4828343
Enojado;2021-10-15 13:22:43.622893;1634325763.62291
Triste;2021-10-15 13:22:43.752730;1634325763.7527454
Triste;2021-10-15 13:22:43.892138;1634325763.892155
Triste;2021-10-15 13:22:44.018115;1634325764.018132
Triste;2021-10-15 13:22:44.164820;1634325764.1648347
Triste;2021-10-15 13:22:44.286183;1634325764.2861989
Triste;2021-10-15 13:22:44.430422;1634325764.4304392
Temeroso;2021-10-15 13:22:44.584554;1634325764.5845714
Feliz;2021-10-15 13:22:44.814077;1634325764.8140924
Feliz;2021-10-15 13:22:44.977869;1634325764.9778862
Feliz;2021-10-15 13:22:45.112765;1634325765.1127813
Feliz;2021-10-15 13:22:45.242013;1634325765.2420282
Feliz;2021-10-15 13:22:45.374355;1634325765.3743713
Feliz;2021-10-15 13:22:45.523603;1634325765.5236187
Feliz;2021-10-15 13:22:45.654502;1634325765.6545177
Feliz;2021-10-15 13:22:45.798027;1634325765.7980435
Feliz;2021-10-15 13:22:45.933338;1634325765.933354
Feliz;2021-10-15 13:22:46.076813;1634325766.0768292
Feliz;2021-10-15 13:22:46.212527;1634325766.2125428
Feliz;2021-10-15 13:22:46.461961;1634325766.461976
Feliz;2021-10-15 13:22:46.630036;1634325766.6300526
Temeroso;2021-10-15 13:22:46.754242;1634325766.754258
Feliz;2021-10-15 13:22:46.988307;1634325766.9883227
Feliz;2021-10-15 13:22:47.276200;1634325767.2762175
Feliz;2021-10-15 13:23:53.398067;1634325833.3980837
Feliz;2021-10-15 13:23:53.505173;1634325833.5051885
Temeroso;2021-10-15 13:23:53.630256;1634325833.630271
Feliz;2021-10-15 13:23:53.754349;1634325833.7543662
Temeroso;2021-10-15 13:23:53.878456;1634325833.8784726
Feliz;2021-10-15 13:23:53.991749;1634325833.9917653
Temeroso;2021-10-15 13:23:54.120932;1634325834.120947
Feliz;2021-10-15 13:23:54.439977;1634325834.4399934
Temeroso;2021-10-15 13:23:55.266424;1634325835.2664402
Temeroso;2021-10-15 13:23:55.395091;1634325835.3951068
Temeroso;2021-10-15 13:23:56.069322;1634325836.069339
Feliz;2021-10-15 13:23:59.631064;1634325839.63108
Feliz;2021-10-15 13:23:59.762501;1634325839.7625175
Temeroso;2021-10-15 13:24:03.910648;1634325843.910664
Feliz;2021-10-15 13:24:10.450029;1634325850.4500456
Feliz;2021-10-15 13:24:10.578318;1634325850.5783327
Feliz;2021-10-15 13:24:10.699153;1634325850.6991677
Feliz;2021-10-15 13:24:10.826313;1634325850.82633
Temeroso;2021-10-15 13:24:10.981678;1634325850.9816945
Temeroso;2021-10-15 13:24:11.113195;1634325851.113211
Feliz;2021-10-15 13:24:11.241582;1634325851.2415974
Feliz;2021-10-15 13:24:11.369903;1634325851.3699193
Feliz;2021-10-15 13:24:11.539548;1634325851.539564
Feliz;2021-10-15 13:24:11.656210;1634325851.6562262
Feliz;2021-10-15 13:24:11.789272;1634325851.7892883
Feliz;2021-10-15 13:24:11.926108;1634325851.926125
Feliz;2021-10-15 13:24:12.076066;1634325852.0760825
Feliz;2021-10-15 13:24:12.197921;1634325852.197937
Feliz;2021-10-15 13:24:12.341237;1634325852.341253
Feliz;2021-10-15 13:24:12.477601;1634325852.4776182
Feliz;2021-10-15 13:24:12.614098;1634325852.6141145
Feliz;2021-10-15 13:24:12.808857;1634325852.8088734
Feliz;2021-10-15 13:24:12.913937;1634325852.9139526
Feliz;2021-10-15 13:24:13.025954;1634325853.0259705
Feliz;2021-10-15 13:24:13.154150;1634325853.1541667
Feliz;2021-10-15 13:24:13.282339;1634325853.2823548
Feliz;2021-10-15 13:24:13.415150;1634325853.4151652
Feliz;2021-10-15 13:24:13.552066;1634325853.5520813
Feliz;2021-10-15 13:24:13.674091;1634325853.6741066
Feliz;2021-10-15 13:24:13.841896;1634325853.841913
Feliz;2021-10-15 13:24:13.970493;1634325853.9705086
Feliz;2021-10-15 13:24:14.090444;1634325854.0904598
Feliz;2021-10-15 13:24:14.231345;1634325854.2313619
Feliz;2021-10-15 13:24:14.386047;1634325854.386063
Feliz;2021-10-15 13:24:14.505303;1634325854.5053198
Feliz;2021-10-15 13:24:14.560564;1634325854.5605805
Feliz;2021-10-15 13:24:14.679457;1634325854.6794739
Feliz;2021-10-15 13:24:14.806125;1634325854.8061426
Feliz;2021-10-15 13:24:14.941319;1634325854.941335
Temeroso;2021-10-15 13:24:15.051940;1634325855.051956
Feliz;2021-10-15 13:24:15.105952;1634325855.105969
Feliz;2021-10-15 13:24:15.220541;1634325855.2205567
Neutral;2021-10-15 13:24:15.272362;1634325855.272378
Temeroso;2021-10-15 13:24:15.390126;1634325855.390141
Feliz;2021-10-15 13:24:15.442307;1634325855.442323
Temeroso;2021-10-15 13:24:15.500162;1634325855.5001774
Feliz;2021-10-15 13:24:15.620519;1634325855.6205375
Temeroso;2021-10-15 13:24:15.690531;1634325855.6905472
Temeroso;2021-10-15 13:24:15.808103;1634325855.8081205
Feliz;2021-10-15 13:24:15.870236;1634325855.8702512
Temeroso;2021-10-15 13:24:15.997309;1634325855.997326
Feliz;2021-10-15 13:24:16.050286;1634325856.0503016
Feliz;2021-10-15 13:24:16.186033;1634325856.1860487
Feliz;2021-10-15 13:24:16.258525;1634325856.2585413
Feliz;2021-10-15 13:24:16.394079;1634325856.3940957
Feliz;2021-10-15 13:24:16.452805;1634325856.4528215
Triste;2021-10-15 13:24:16.589617;1634325856.5896325
Feliz;2021-10-15 13:24:16.649328;1634325856.649343
Feliz;2021-10-15 13:24:16.780979;1634325856.7809951
Temeroso;2021-10-15 13:24:16.838178;1634325856.8381937
Feliz;2021-10-15 13:24:16.982436;1634325856.9824533
Temeroso;2021-10-15 13:24:17.047875;1634325857.047891
Feliz;2021-10-15 13:24:17.162059;1634325857.162075
Temeroso;2021-10-15 13:24:17.216380;1634325857.2163947
Feliz;2021-10-15 13:24:17.350365;1634325857.3503811
Temeroso;2021-10-15 13:24:17.403103;1634325857.4031198
Temeroso;2021-10-15 13:24:17.523848;1634325857.5238647
Feliz;2021-10-15 13:24:17.580324;1634325857.5803392
Feliz;2021-10-15 13:24:17.705068;1634325857.7050846
Temeroso;2021-10-15 13:24:17.764191;1634325857.764207
Feliz;2021-10-15 13:24:17.877476;1634325857.8774917
Temeroso;2021-10-15 13:24:17.938561;1634325857.9385817
Feliz;2021-10-15 13:24:18.064125;1634325858.0641413
Temeroso;2021-10-15 13:24:18.115843;1634325858.1158597
Feliz;2021-10-15 13:24:18.240661;1634325858.2406764
Triste;2021-10-15 13:24:18.295618;1634325858.2956343
Feliz;2021-10-15 13:24:18.426353;1634325858.4263687
Triste;2021-10-15 13:24:18.485840;1634325858.4858563
Feliz;2021-10-15 13:24:18.610494;1634325858.6105096
Triste;2021-10-15 13:24:18.666483;1634325858.6664996
Triste;2021-10-15 13:24:18.784657;1634325858.784674
Feliz;2021-10-15 13:24:18.838063;1634325858.8380797
Feliz;2021-10-15 13:24:18.957176;1634325858.957193
Triste;2021-10-15 13:24:19.010106;1634325859.0101216
Temeroso;2021-10-15 13:24:19.122494;1634325859.1225102
Temeroso;2021-10-15 13:24:19.188258;1634325859.1882744
Temeroso;2021-10-15 13:24:19.301342;1634325859.3013577
Temeroso;2021-10-15 13:24:19.362257;1634325859.362274
Neutral;2021-10-15 13:24:19.490164;1634325859.4901805
Triste;2021-10-15 13:24:19.551526;1634325859.551542
Enojado;2021-10-15 13:24:19.663237;1634325859.663252
Neutral;2021-10-15 13:24:19.720006;1634325859.720022
Temeroso;2021-10-15 13:24:19.837488;1634325859.837504
Triste;2021-10-15 13:24:19.898198;1634325859.8982139
Neutral;2021-10-15 13:24:20.016669;1634325860.0166855
Temeroso;2021-10-15 13:24:20.069142;1634325860.0691586
Temeroso;2021-10-15 13:24:20.198550;1634325860.1985664
Neutral;2021-10-15 13:24:20.258119;1634325860.2581344
Enojado;2021-10-15 13:24:20.374711;1634325860.3747592
Neutral;2021-10-15 13:24:20.434484;1634325860.4345012
Enojado;2021-10-15 13:24:20.568243;1634325860.5682592
Neutral;2021-10-15 13:24:20.642510;1634325860.6425261
Enojado;2021-10-15 13:24:20.768233;1634325860.7682505
Neutral;2021-10-15 13:24:20.827412;1634325860.8274276
Enojado;2021-10-15 13:24:20.956729;1634325860.9567454
Neutral;2021-10-15 13:24:21.012192;1634325861.012208
Temeroso;2021-10-15 13:24:21.141610;1634325861.1416256
Neutral;2021-10-15 13:24:21.194216;1634325861.1942325
Temeroso;2021-10-15 13:24:21.304154;1634325861.3041697
Neutral;2021-10-15 13:24:21.366126;1634325861.3661432
Enojado;2021-10-15 13:24:21.490739;1634325861.4907568
Neutral;2021-10-15 13:24:21.545745;1634325861.545759
Temeroso;2021-10-15 13:24:21.683782;1634325861.6837988
Neutral;2021-10-15 13:24:21.734322;1634325861.7343361
Neutral;2021-10-15 13:24:21.854530;1634325861.854547
Neutral;2021-10-15 13:24:21.969907;1634325861.9699247
Neutral;2021-10-15 13:24:22.101405;1634325862.1014216
Triste;2021-10-15 13:24:22.236175;1634325862.2361891
Triste;2021-10-15 13:24:22.375039;1634325862.3750556
Feliz;2021-10-15 13:24:22.500806;1634325862.5008223
Feliz;2021-10-15 13:24:22.637951;1634325862.6379666
Feliz;2021-10-15 13:24:22.688530;1634325862.6885471
Enojado;2021-10-15 13:24:22.826160;1634325862.8261762
Feliz;2021-10-15 13:24:22.878445;1634325862.8784604
Feliz;2021-10-15 13:24:23.010295;1634325863.0103116
Feliz;2021-10-15 13:24:23.145488;1634325863.1455042
Enojado;2021-10-15 13:24:23.276444;1634325863.2764606
Feliz;2021-10-15 13:24:23.328950;1634325863.3289704
Feliz;2021-10-15 13:24:23.445047;1634325863.4450634
Feliz;2021-10-15 13:24:23.576578;1634325863.5765948
Feliz;2021-10-15 13:24:23.688899;1634325863.688915
Feliz;2021-10-15 13:24:23.742309;1634325863.7423253
Feliz;2021-10-15 13:24:23.870660;1634325863.870676
Feliz;2021-10-15 13:24:24.011227;1634325864.0112433
Feliz;2021-10-15 13:24:24.143949;1634325864.1439652
